AFFGEOID,DNAME11
1500000US510770601023, 1
1500000US511076105071, 22
1500000US511059506004, 2
1500000US511790101061, 36
1500000US511690305003, 2
1500000US511790101062, 36
1500000US510479305012, 29
1500000US515800602003, 5
1500000US510030113012, 9
1500000US510594805021, 19
1500000US517750101004, 4
1500000US510594508002, 17
1500000US516708206003, 38
1500000US517900004002, 9
1500000US510411004033, 32
1500000US511179304003, 39
1500000US510872001223, 40
1500000US510210402003, 1
1500000US510594523022, 25
1500000US511610306001, 4
1500000US511076110122, 22
1500000US511770201121, 34
1500000US511179305001, 39
1500000US510131002001, 20
1500000US516500103093, 33
1500000US518100454072, 16
1500000US510411008212, 30
1500000US517109803001, 15
1500000US510379301002, 39
1500000US515400003022, 29
1500000US510594916021, 26
1500000US510131022001, 20
1500000US510594501004, 17
1500000US510872010022, 31
1500000US518100444022, 16
1500000US511959311001, 2
1500000US511539008021, 36
1500000US511970501001, 1
1500000US510594707003, 17
1500000US511970501005, 1
1500000US510839303021, 6
1500000US510950802021, 37
1500000US516500103103, 33
1500000US510731003011, 12
1500000US511099503001, 29
1500000US517600605005, 32
1500000US510839303011, 6
1500000US511179304001, 39
1500000US511730307022, 1
1500000US511455001013, 30
1500000US511910106012, 1
1500000US510890106011, 6
1500000US510890102003, 6
1500000US511870206011, 18
1500000US510411009342, 30
1500000US516500105011, 13
1500000US511076112023, 19
1500000US517000317021, 33
1500000US510594506023, 17
1500000US511076105051, 22
1500000US517100032002, 13
1500000US511350003001, 39
1500000US510594915022, 26
1500000US511076116021, 19
1500000US511076107031, 22
1500000US511199512001, 37
1500000US511390304001, 10
1500000US515500210042, 8
1500000US511970504024, 1
1500000US518200035004, 9
1500000US510619302031, 18
1500000US510950803011, 37
1500000US510853202001, 40
1500000US511818601002, 37
1500000US511730304001, 1
1500000US510890104003, 6
1500000US510619302052, 18
1500000US517000317012, 33
1500000US510030114002, 9
1500000US515309306004, 5
1500000US510690510004, 18
1500000US510310206001, 7
1500000US510190302022, 5
1500000US511990504011, 12
1500000US511330203001, 37
1500000US510411009102, 30
1500000US510670201022, 6
1500000US517700026003, 5
1500000US510366003002, 37
1500000US511099502021, 29
1500000US511099505001, 40
1500000US511410301004, 3
1500000US511099502013, 29
1500000US510110403003, 39
1500000US510594920002, 28
1500000US511259501001, 9
1500000US510932803001, 11
1500000US510594153001, 24
1500000US510932804001, 11
1500000US510594921001, 23
1500000US510594308011, 25
1500000US510594314002, 25
1500000US510594901033, 26
1500000US510594915021, 26
1500000US510594819002, 19
1500000US510594812021, 19
1500000US511259503002, 9
1500000US510030101003, 9
1500000US510594922011, 23
1500000US510594401002, 17
1500000US510594905023, 28
1500000US510594155001, 24
1500000US510594157001, 24
1500000US510594160002, 24
1500000US510594161001, 24
1500000US510932802003, 11
1500000US511199511001, 37
1500000US510932801011, 11
1500000US510932802004, 11
1500000US511350002001, 39
1500000US511350001001, 39
1500000US511350001002, 39
1500000US510594605011, 17
1500000US510594714011, 17
1500000US510594502001, 17
1500000US510594802013, 17
1500000US510890103002, 6
1500000US510594510002, 20
1500000US510594516022, 20
1500000US510594528011, 20
1500000US510230403021, 5
1500000US510594203003, 24
1500000US510594526002, 24
1500000US510594201002, 24
1500000US510110402003, 7
1500000US515102006001, 21
1500000US515102003031, 20
1500000US515102012032, 21
1500000US511099501004, 40
1500000US511498505013, 38
1500000US510690508012, 18
1500000US510594403002, 17
1500000US511690302003, 2
1500000US518000756012, 11
1500000US511838701003, 38
1500000US510430101002, 18
1500000US515200202004, 2
1500000US510853214011, 31
1500000US511790105023, 34
1500000US511410303021, 3
1500000US510950803041, 37
1500000US511350003003, 39
1500000US517000321292, 33
1500000US511410302002, 3
1500000US510890106022, 6
1500000US511410303023, 6
1500000US511410302003, 3
1500000US511410301003, 3
1500000US511410301002, 3
1500000US511259503004, 7
1500000US511259502003, 9
1500000US511199510004, 37
1500000US511259502004, 9
1500000US511059505004, 2
1500000US511059501004, 2
1500000US511059503001, 2
1500000US511059502001, 2
1500000US511059502004, 2
1500000US510594503004, 20
1500000US510594615004, 28
1500000US510594408002, 25
1500000US510594325001, 25
1500000US510594220001, 25
1500000US510594524005, 25
1500000US510594524003, 25
1500000US510594318022, 25
1500000US510594809014, 19
1500000US510594701001, 17
1500000US510594704001, 17
1500000US510594707005, 17
1500000US510594709005, 17
1500000US510594501002, 17
1500000US510594611001, 28
1500000US510594524004, 25
1500000US510594814002, 28
1500000US510594823021, 28
1500000US510594603002, 17
1500000US510594214002, 24
1500000US510594216002, 24
1500000US510594403001, 17
1500000US511119302001, 39
1500000US511119303002, 39
1500000US510594808013, 19
1500000US511119301001, 39
1500000US510890107004, 6
1500000US510890105001, 6
1500000US510890101001, 6
1500000US511030302002, 37
1500000US510890104001, 6
1500000US510890105002, 6
1500000US511670306002, 2
1500000US511670306003, 2
1500000US511030301002, 37
1500000US511590402001, 37
1500000US511330202003, 37
1500000US511670301005, 2
1500000US511670301004, 1
1500000US511330203004, 37
1500000US511330203002, 37
1500000US511330201003, 37
1500000US510030112021, 9
1500000US511030302001, 37
1500000US510872014042, 31
1500000US510872001222, 40
1500000US510872004112, 35
1500000US510872003052, 35
1500000US510872004041, 35
1500000US510872001081, 35
1500000US510872007003, 35
1500000US510499302002, 39
1500000US511030303002, 37
1500000US510872014033, 31
1500000US510790302003, 29
1500000US517402131034, 13
1500000US510379303002, 39
1500000US510330303003, 40
1500000US510379303003, 39
1500000US510379302001, 39
1500000US511350002002, 39
1500000US511410302001, 3
1500000US511076111011, 22
1500000US515400008004, 9
1500000US515400008003, 29
1500000US515400002011, 29
1500000US515400004012, 9
1500000US515400010001, 29
1500000US515400008002, 29
1500000US515400004024, 29
1500000US515400004021, 29
1500000US518100460124, 8
1500000US511199510003, 37
1500000US511076110022, 22
1500000US510950803032, 37
1500000US516500104001, 13
1500000US518000752042, 11
1500000US510594905011, 26
1500000US517600108002, 31
1500000US510131010003, 20
1500000US510594709003, 17
1500000US518100446001, 16
1500000US516003003002, 28
1500000US516003005002, 28
1500000US516003001002, 28
1500000US516003001003, 28
1500000US511430101002, 6
1500000US511639303002, 5
1500000US511670302005, 2
1500000US511670306001, 2
1500000US517600109004, 31
1500000US511670302002, 2
1500000US511670304022, 1
1500000US510754005003, 39
1500000US510754005001, 29
1500000US510754001004, 30
1500000US511670303004, 2
1500000US511670301001, 1
1500000US510479303001, 29
1500000US511371101032, 34
1500000US510754001003, 40
1500000US511730302001, 1
1500000US511371101031, 34
1500000US510872016011, 31
1500000US511838701002, 38
1500000US510350801003, 3
1500000US516789305001, 5
1500000US516839104023, 27
1500000US516839102022, 26
1500000US516839102023, 26
1500000US516839103012, 26
1500000US516105002003, 17
1500000US516105003001, 17
1500000US516105002004, 17
1500000US517308112001, 38
1500000US517600110001, 31
1500000US517600205001, 31
1500000US517600203002, 31
1500000US517600206001, 31
1500000US517600602003, 32
1500000US517600505001, 35
1500000US517600704003, 35
1500000US516900004001, 6
1500000US516900005002, 6
1500000US517600607004, 32
1500000US516200902002, 11
1500000US516200901001, 11
1500000US517600701001, 30
1500000US517600506002, 35
1500000US517600608003, 32
1500000US517600609001, 32
1500000US517600202001, 31
1500000US517600209003, 31
1500000US517308110003, 38
1500000US517308111001, 38
1500000US511970501002, 1
1500000US511970501003, 1
1500000US511970502005, 1
1500000US518400003021, 18
1500000US515900006001, 6
1500000US515900007001, 6
1500000US515900009001, 6
1500000US518400003022, 18
1500000US518400003012, 18
1500000US518400001006, 18
1500000US515900001003, 6
1500000US515900001002, 6
1500000US515900001004, 6
1500000US515900002002, 6
1500000US515900004004, 6
1500000US515900010001, 6
1500000US515900012001, 6
1500000US511870201003, 18
1500000US511870202001, 18
1500000US515900014002, 6
1500000US510430101001, 18
1500000US510770602011, 1
1500000US511639301002, 5
1500000US517600102003, 35
1500000US517600103001, 35
1500000US517600108003, 31
1500000US517600506001, 35
1500000US511639301006, 5
1500000US511639303004, 5
1500000US517600402002, 35
1500000US517600411002, 35
1500000US517600413001, 35
1500000US517600708013, 32
1500000US517600605004, 32
1500000US517600708012, 32
1500000US517600709002, 32
1500000US517600607001, 32
1500000US517600106001, 35
1500000US517600111003, 35
1500000US517600302001, 35
1500000US511479302023, 39
1500000US511479303001, 39
1500000US511430106002, 6
1500000US511430113003, 6
1500000US511430114003, 6
1500000US515102014004, 21
1500000US515102014001, 21
1500000US515102015002, 21
1500000US515102016003, 21
1500000US515102018013, 21
1500000US515102020012, 21
1500000US515102004062, 24
1500000US515102008023, 21
1500000US516859201001, 26
1500000US510010907003, 12
1500000US516859201004, 26
1500000US510010905002, 12
1500000US515102001041, 20
1500000US515102001061, 20
1500000US515102001063, 21
1500000US515102001022, 20
1500000US515102002013, 21
1500000US515102008011, 21
1500000US515102009004, 21
1500000US511498504001, 38
1500000US511910102001, 2
1500000US516600002061, 10
1500000US510010907001, 12
1500000US510010907002, 12
1500000US515102011001, 21
1500000US515102009003, 21
1500000US515102011002, 21
1500000US510594151001, 24
1500000US510594154012, 24
1500000US510594155004, 24
1500000US510594516021, 20
1500000US510594313003, 25
1500000US510594162001, 24
1500000US516300004001, 34
1500000US516300001003, 34
1500000US516300002002, 34
1500000US511790102072, 36
1500000US511690306004, 2
1500000US511670305002, 2
1500000US510131003001, 20
1500000US510131003003, 20
1500000US510131003002, 20
1500000US510131004001, 20
1500000US510131009004, 20
1500000US510131002006, 20
1500000US510131002003, 20
1500000US515708301002, 38
1500000US515200202001, 2
1500000US515200203001, 2
1500000US510131005004, 20
1500000US510131006001, 20
1500000US510131014041, 20
1500000US510131028021, 21
1500000US510131019001, 21
1500000US510131017011, 21
1500000US510131032001, 21
1500000US510131024002, 21
1500000US517000303004, 13
1500000US510131002004, 20
1500000US510131013002, 20
1500000US518100462163, 8
1500000US510411009272, 30
1500000US516003001001, 28
1500000US510411009282, 30
1500000US517402116002, 14
1500000US516839101002, 27
1500000US517900004001, 9
1500000US517900004004, 9
1500000US517900001001, 9
1500000US517900002004, 9
1500000US515708304002, 38
1500000US515708305001, 38
1500000US515500208061, 8
1500000US515500208074, 8
1500000US517000317023, 33
1500000US515500210063, 8
1500000US517000320061, 33
1500000US515500213024, 14
1500000US517000321141, 33
1500000US515500208072, 8
1500000US518000754012, 11
1500000US518000752041, 11
1500000US518000757012, 11
1500000US517600706012, 32
1500000US510594224032, 24
1500000US510670205003, 4
1500000US511639303003, 5
1500000US515500208081, 14
1500000US515500211023, 8
1500000US517000321281, 33
1500000US515500213012, 11
1500000US517000321321, 33
1500000US517100033001, 15
1500000US518000758021, 11
1500000US511639302003, 5
1500000US518000758031, 11
1500000US517600706011, 32
1500000US518000754051, 11
1500000US517100045001, 14
1500000US511930101006, 37
1500000US511930102003, 37
1500000US510770602021, 1
1500000US510770603003, 1
1500000US518200032001, 9
1500000US517000321271, 33
1500000US516600001021, 10
1500000US518200031001, 9
1500000US518200032004, 9
1500000US515500208051, 8
1500000US517000308003, 13
1500000US517000317022, 33
1500000US515500209044, 8
1500000US518100460021, 8
1500000US517700005001, 4
1500000US517402117003, 14
1500000US511790102061, 36
1500000US517109802001, 15
1500000US510310203003, 7
1500000US510594206002, 24
1500000US511610306003, 4
1500000US511639304002, 5
1500000US511639304003, 5
1500000US511639301005, 9
1500000US516708204002, 38
1500000US516708205002, 38
1500000US516708206005, 38
1500000US516500103043, 12
1500000US516500103071, 33
1500000US516500103062, 12
1500000US516500103142, 12
1500000US510131037001, 21
1500000US510131017013, 21
1500000US510131030001, 21
1500000US510131030002, 21
1500000US510131036022, 21
1500000US511430104002, 6
1500000US511430104001, 6
1500000US510131018032, 21
1500000US510131018023, 21
1500000US510131018024, 21
1500000US510131033001, 21
1500000US510131015006, 21
1500000US510131020033, 20
1500000US510131038002, 21
1500000US510131035011, 21
1500000US510479302021, 29
1500000US511076111021, 19
1500000US510690501001, 18
1500000US510839302013, 7
1500000US518100418011, 15
1500000US510079301002, 39
1500000US510411004031, 38
1500000US511119302002, 39
1500000US515309306003, 5
1500000US515309306005, 5
1500000US515309306001, 5
1500000US511770204043, 40
1500000US510594914022, 26
1500000US510872002011, 35
1500000US510890109001, 6
1500000US511670303003, 2
1500000US511539016011, 27
1500000US510594607011, 17
1500000US510594811022, 19
1500000US511930104001, 36
1500000US511930103002, 36
1500000US517600204003, 31
1500000US515500210132, 8
1500000US517600403001, 35
1500000US515400002012, 9
1500000US515400002023, 9
1500000US510131025001, 21
1500000US510131034025, 21
1500000US510131034022, 21
1500000US510890101003, 6
1500000US510411009302, 30
1500000US511870205004, 18
1500000US511838702011, 38
1500000US517000322111, 33
1500000US515500215013, 11
1500000US516500106022, 12
1500000US516500114002, 13
1500000US516500103141, 12
1500000US511910108001, 1
1500000US510890111001, 6
1500000US511850206002, 1
1500000US510030106012, 29
1500000US511430103004, 6
1500000US516500106012, 12
1500000US510594207002, 24
1500000US511430103002, 6
1500000US511430108022, 6
1500000US511430108011, 6
1500000US517000322244, 33
1500000US515500213022, 14
1500000US517000324002, 33
1500000US517000321302, 33
1500000US517000316011, 33
1500000US517000320073, 33
1500000US516600002041, 10
1500000US511330203006, 37
1500000US510754003001, 40
1500000US510150702002, 10
1500000US510150701001, 9
1500000US516859202003, 26
1500000US510479301022, 29
1500000US510479304001, 29
1500000US510594811011, 19
1500000US510594811031, 19
1500000US510594515011, 20
1500000US510594515014, 20
1500000US510594511001, 20
1500000US510594525023, 20
1500000US510594825041, 28
1500000US511076105032, 22
1500000US511076106031, 22
1500000US511076110241, 22
1500000US511076106043, 22
1500000US511076118024, 26
1500000US511076118012, 22
1500000US510594321001, 25
1500000US510594219001, 24
1500000US510594162002, 24
1500000US510594221011, 25
1500000US510594222023, 25
1500000US510731002032, 37
1500000US511076118042, 26
1500000US511076105073, 22
1500000US511076107011, 22
1500000US511076112061, 19
1500000US511076112092, 19
1500000US511076112091, 19
1500000US510594314003, 25
1500000US510599801001, 25
1500000US510594328001, 25
1500000US510594812023, 19
1500000US510594309012, 25
1500000US510594324021, 25
1500000US511650103001, 10
1500000US511650110003, 10
1500000US511650116001, 10
1500000US511650115002, 10
1500000US510538404001, 38
1500000US518100430031, 15
1500000US518100432001, 16
1500000US518100448051, 16
1500000US518100448052, 16
1500000US518100454281, 16
1500000US518100454084, 16
1500000US518100454231, 16
1500000US510538406003, 38
1500000US510110403001, 39
1500000US510538401001, 38
1500000US510050802022, 5
1500000US510594914042, 26
1500000US510594612012, 28
1500000US510594604003, 17
1500000US510594805011, 19
1500000US510594805041, 19
1500000US510594618023, 28
1500000US510594817022, 28
1500000US510853201003, 40
1500000US510853201002, 40
1500000US510594222011, 23
1500000US510594302011, 28
1500000US510594917024, 28
1500000US510594805013, 19
1500000US510594805023, 19
1500000US510594805032, 19
1500000US510594810001, 19
1500000US510594825011, 19
1500000US510594917032, 28
1500000US510594616012, 17
1500000US510594713033, 17
1500000US510594811053, 19
1500000US510594804023, 19
1500000US510594814003, 28
1500000US510594523021, 25
1500000US510594923001, 25
1500000US510594924002, 25
1500000US510853209003, 31
1500000US510594210021, 25
1500000US510594202022, 24
1500000US510594211031, 24
1500000US510594223011, 24
1500000US510594203001, 24
1500000US510594917023, 28
1500000US510594918022, 28
1500000US510594527002, 20
1500000US510594916013, 26
1500000US510594402023, 17
1500000US511959313002, 2
1500000US511959312002, 2
1500000US516400701011, 1
1500000US510818801012, 38
1500000US510818801013, 38
1500000US510579506003, 37
1500000US511371103003, 29
1500000US511371101023, 29
1500000US516400701021, 1
1500000US516400701016, 1
1500000US510538406002, 38
1500000US510839305003, 39
1500000US510839306002, 39
1500000US511959307001, 2
1500000US511959314002, 2
1500000US511959315004, 2
1500000US510538406004, 38
1500000US510538402003, 38
1500000US510839304002, 39
1500000US510839303022, 6
1500000US511019501012, 31
1500000US510350806011, 1
1500000US511371103002, 29
1500000US511371102001, 29
1500000US516800011002, 7
1500000US510594215002, 24
1500000US518303703002, 37
1500000US518100454222, 16
1500000US518100454141, 16
1500000US518100458061, 16
1500000US518100462241, 8
1500000US510299301012, 9
1500000US510853202003, 40
1500000US511539015092, 27
1500000US510890109002, 6
1500000US510890112003, 6
1500000US511910104012, 2
1500000US511910102003, 2
1500000US510299302013, 39
1500000US510299302011, 39
1500000US510299301021, 39
1500000US511770204062, 29
1500000US511539015041, 27
1500000US511539014111, 27
1500000US511539012194, 23
1500000US511539015062, 27
1500000US511539015072, 27
1500000US511539015033, 27
1500000US511539009014, 36
1500000US511539012282, 23
1500000US511539012301, 23
1500000US511539014151, 27
1500000US510839302014, 39
1500000US510839305001, 39
1500000US510839301002, 39
1500000US510190301011, 7
1500000US511770204034, 34
1500000US511770204051, 29
1500000US511539015112, 27
1500000US511539015102, 27
1500000US511539002011, 23
1500000US511539005014, 23
1500000US511539005012, 23
1500000US511539010092, 36
1500000US510839303023, 39
1500000US510853205002, 40
1500000US510190305042, 5
1500000US511498505021, 38
1500000US510853213003, 31
1500000US510853214022, 31
1500000US510853213001, 31
1500000US510853206011, 40
1500000US510853203001, 40
1500000US510853210023, 31
1500000US511552102023, 3
1500000US511690304003, 2
1500000US511690302004, 2
1500000US510299301023, 39
1500000US510299302021, 39
1500000US511910106022, 1
1500000US511910106021, 1
1500000US511552102012, 3
1500000US511139302003, 29
1500000US511690306001, 2
1500000US510990401002, 36
1500000US510990402002, 36
1500000US510990403001, 36
1500000US510990405001, 36
1500000US510990401003, 36
1500000US518100440032, 16
1500000US518100438001, 16
1500000US511455001021, 30
1500000US511455001023, 30
1500000US510932801051, 11
1500000US510731002031, 37
1500000US511076110162, 22
1500000US511076110192, 22
1500000US511076115011, 19
1500000US510639201013, 3
1500000US510731005001, 12
1500000US510731001003, 37
1500000US511539012031, 23
1500000US511539004073, 23
1500000US511539014132, 27
1500000US511076115021, 19
1500000US511076119001, 22
1500000US511076110231, 22
1500000US511076110091, 22
1500000US510932801031, 11
1500000US518100454065, 16
1500000US518100462213, 8
1500000US518100462131, 8
1500000US518100454263, 16
1500000US518100454061, 16
1500000US518100402001, 15
1500000US511650111003, 10
1500000US510411009343, 30
1500000US510411002064, 32
1500000US510411005054, 32
1500000US510411009152, 30
1500000US510754004003, 40
1500000US511770203063, 34
1500000US511770204073, 34
1500000US510619307051, 27
1500000US510619304031, 27
1500000US510510403005, 2
1500000US510310204012, 7
1500000US510310204021, 7
1500000US510731002022, 37
1500000US510731002021, 37
1500000US510639202002, 3
1500000US510594922021, 25
1500000US510594712023, 17
1500000US510594508001, 17
1500000US510594510001, 17
1500000US511390305004, 10
1500000US510411009263, 30
1500000US510411001062, 30
1500000US510411010121, 30
1500000US511330202001, 37
1500000US511498502002, 38
1500000US511498505022, 38
1500000US510872003022, 35
1500000US517402131033, 11
1500000US511498502004, 38
1500000US511850203004, 1
1500000US510619302032, 18
1500000US510619302051, 27
1500000US510230403022, 5
1500000US511730307013, 1
1500000US510650201022, 29
1500000US510310208003, 7
1500000US510411009021, 30
1500000US510731005004, 12
1500000US518100454082, 16
1500000US510411009273, 30
1500000US510411004051, 32
1500000US510411009192, 30
1500000US510411010031, 30
1500000US510411002081, 30
1500000US510411008043, 32
1500000US510411002053, 32
1500000US510890112002, 6
1500000US515900013011, 6
1500000US515900008002, 6
1500000US510890102002, 6
1500000US510411008232, 32
1500000US510411008163, 32
1500000US510411009223, 30
1500000US510411007012, 38
1500000US510411005055, 32
1500000US510411008192, 32
1500000US510411007021, 38
1500000US510411007014, 38
1500000US510411008171, 32
1500000US510411008172, 32
1500000US510411009361, 30
1500000US510411009071, 30
1500000US510594925001, 26
1500000US510670201012, 4
1500000US510411009231, 30
1500000US510411008162, 32
1500000US510411008141, 32
1500000US510411002091, 30
1500000US517308101001, 38
1500000US517308109001, 38
1500000US517308101002, 38
1500000US510411008142, 32
1500000US510411009341, 30
1500000US510411009193, 30
1500000US517308103002, 38
1500000US510411009352, 30
1500000US510411008222, 32
1500000US510411008223, 32
1500000US510230403023, 5
1500000US510230403012, 5
1500000US510230404011, 5
1500000US511690301001, 2
1500000US511770201141, 34
1500000US511770203051, 34
1500000US511770201041, 34
1500000US510510403001, 2
1500000US511770201064, 34
1500000US511770201092, 34
1500000US511770201091, 34
1500000US511770203115, 34
1500000US511770204052, 29
1500000US510594215003, 24
1500000US510731003013, 12
1500000US511730301004, 1
1500000US516600002043, 10
1500000US510299301022, 39
1500000US511770203081, 34
1500000US515102003021, 21
1500000US515102016002, 21
1500000US511670305001, 2
1500000US517900004005, 9
1500000US518000751013, 11
1500000US517100020001, 13
1500000US515102001023, 20
1500000US511539014131, 27
1500000US511539015103, 27
1500000US510872003023, 35
1500000US511990509002, 37
1500000US511990502042, 12
1500000US511990511003, 37
1500000US511790105041, 36
1500000US518000753021, 11
1500000US517600416002, 35
1500000US518000754023, 11
1500000US517100011001, 13
1500000US517600607002, 32
1500000US517900006001, 9
1500000US517100065021, 15
1500000US518000753011, 11
1500000US518000751022, 11
1500000US518000752011, 11
1500000US511539015101, 27
1500000US511610308024, 4
1500000US510350802003, 1
1500000US510872004113, 35
1500000US510872009032, 35
1500000US510872014034, 31
1500000US510872017011, 31
1500000US510872001203, 40
1500000US510872001213, 40
1500000US510872001252, 40
1500000US510872001281, 40
1500000US510872001282, 40
1500000US510872001303, 40
1500000US510872004062, 35
1500000US510872004142, 40
1500000US511990502061, 12
1500000US511990503052, 33
1500000US511990504022, 12
1500000US511990502053, 12
1500000US511990502031, 33
1500000US511818601001, 33
1500000US511818602001, 11
1500000US517100009021, 13
1500000US518000755014, 11
1500000US517100066051, 15
1500000US517109801001, 13
1500000US517100038001, 13
1500000US511610303004, 4
1500000US511610302031, 5
1500000US511159513001, 12
1500000US511019501023, 31
1500000US511019502001, 37
1500000US511559801001, 3
1500000US510299301011, 39
1500000US515102003011, 20
1500000US515102007011, 21
1500000US511159514001, 12
1500000US511019501024, 31
1500000US511019501021, 31
1500000US510872009061, 35
1500000US510872009052, 35
1500000US510872014011, 31
1500000US510872014013, 31
1500000US511970504012, 1
1500000US510450501003, 4
1500000US510872014032, 31
1500000US511970503022, 1
1500000US510770602013, 1
1500000US511690303001, 2
1500000US510010905003, 12
1500000US510350805003, 3
1500000US510350806012, 1
1500000US510350805004, 3
1500000US510350802001, 1
1500000US511838701001, 38
1500000US511838704002, 11
1500000US510090102002, 7
1500000US511498503013, 38
1500000US510090106002, 7
1500000US516900004002, 6
1500000US516900004003, 6
1500000US511930102001, 37
1500000US511730302003, 1
1500000US511838703003, 38
1500000US511930101004, 37
1500000US511730301002, 1
1500000US511730307011, 1
1500000US510350804001, 1
1500000US511790102011, 36
1500000US511790102071, 36
1500000US510010908002, 12
1500000US510010906004, 12
1500000US510010902003, 12
1500000US510259301002, 39
1500000US510030110003, 9
1500000US510010905001, 12
1500000US510010906002, 12
1500000US510010907004, 12
1500000US511179303001, 39
1500000US511210212001, 3
1500000US511210211001, 3
1500000US511210205003, 3
1500000US511179302004, 39
1500000US511179301023, 39
1500000US510010904001, 12
1500000US510010908003, 12
1500000US511179307002, 39
1500000US511277001002, 31
1500000US510010903001, 12
1500000US510839306004, 39
1500000US510839302022, 6
1500000US510839303012, 6
1500000US510690508021, 18
1500000US511076102012, 22
1500000US511076105072, 22
1500000US510690508023, 18
1500000US510690508024, 18
1500000US511076110232, 22
1500000US511076110042, 22
1500000US511076110213, 22
1500000US511076101022, 22
1500000US511076110211, 22
1500000US511076110212, 22
1500000US511076110203, 22
1500000US511076110253, 22
1500000US511076119003, 22
1500000US511076111023, 19
1500000US511076118022, 26
1500000US511076118011, 22
1500000US510131022005, 20
1500000US510131028012, 20
1500000US510131011003, 20
1500000US510131023022, 20
1500000US510131002002, 20
1500000US510131003005, 20
1500000US510131029012, 21
1500000US510131020012, 20
1500000US510131014011, 20
1500000US510131021002, 20
1500000US510131013006, 20
1500000US510131018025, 21
1500000US510131016031, 21
1500000US510131026001, 21
1500000US511850201002, 1
1500000US510950803033, 37
1500000US510950803031, 37
1500000US510950802062, 37
1500000US510950804022, 37
1500000US516839104011, 27
1500000US510010904004, 12
1500000US511610311022, 5
1500000US510690501004, 18
1500000US511319301002, 12
1500000US510690506003, 18
1500000US511076110142, 22
1500000US511076110132, 22
1500000US511076105042, 22
1500000US511076103003, 22
1500000US511076107032, 22
1500000US511076110041, 22
1500000US511076103004, 22
1500000US511076102021, 18
1500000US511076108001, 18
1500000US510853204001, 35
1500000US510731003021, 37
1500000US511410301001, 3
1500000US518000755021, 11
1500000US517100016002, 13
1500000US518000754052, 11
1500000US518000754033, 11
1500000US511139301003, 29
1500000US517700031003, 4
1500000US517700023003, 4
1500000US517700028004, 4
1500000US517700010002, 4
1500000US517700004002, 5
1500000US517700030001, 4
1500000US517700027001, 4
1500000US517100035013, 14
1500000US518000755012, 11
1500000US518000758012, 11
1500000US518000756021, 11
1500000US518000754041, 11
1500000US510538405002, 38
1500000US511790101072, 36
1500000US510538401004, 39
1500000US510731002033, 37
1500000US510510401001, 2
1500000US510650201021, 29
1500000US510499301005, 39
1500000US510411010041, 30
1500000US510411005091, 38
1500000US510510403004, 2
1500000US510594817013, 28
1500000US510594224012, 24
1500000US510190306051, 5
1500000US510190305041, 5
1500000US510190305011, 5
1500000US510594221012, 25
1500000US510594809021, 19
1500000US510594324011, 25
1500000US510594924001, 25
1500000US510594713041, 17
1500000US511730303024, 1
1500000US510594921004, 25
1500000US510594811052, 19
1500000US510594808012, 19
1500000US510594221024, 25
1500000US510594913032, 26
1500000US510594917013, 28
1500000US510190304025, 5
1500000US510594523011, 25
1500000US510594905021, 26
1500000US510594905012, 26
1500000US510594913021, 26
1500000US510594914051, 26
1500000US510594917011, 28
1500000US510594811032, 19
1500000US510594811061, 28
1500000US510594812022, 19
1500000US510594912021, 26
1500000US510818802001, 38
1500000US511119301003, 39
1500000US511119301002, 39
1500000US511730302002, 1
1500000US510619307031, 34
1500000US510619301004, 18
1500000US510619302042, 18
1500000US510639202003, 3
1500000US510818802002, 38
1500000US510510401004, 2
1500000US510510404004, 2
1500000US518100436001, 16
1500000US518100400002, 15
1500000US518100400001, 15
1500000US518100456031, 15
1500000US518100454232, 8
1500000US518100464001, 16
1500000US518100458094, 16
1500000US518100460143, 8
1500000US518100460091, 15
1500000US518100462232, 8
1500000US518100462224, 8
1500000US518100430032, 15
1500000US510594152004, 24
1500000US510619307042, 34
1500000US515200204003, 2
1500000US510411004092, 32
1500000US510411009022, 30
1500000US510411009212, 30
1500000US510411009122, 30
1500000US510330301003, 34
1500000US511059501001, 2
1500000US511059503004, 2
1500000US511059502003, 2
1500000US517402131041, 11
1500000US517402132001, 14
1500000US517402118004, 14
1500000US511770202051, 34
1500000US511770202031, 34
1500000US511770203061, 34
1500000US511770203062, 34
1500000US511770203092, 34
1500000US511770203111, 34
1500000US511770201083, 34
1500000US510538402001, 30
1500000US510411010072, 30
1500000US510411009281, 30
1500000US510411005071, 32
1500000US511770204032, 34
1500000US510366001001, 31
1500000US511539017022, 26
1500000US516500101033, 12
1500000US516500101043, 12
1500000US516500115002, 13
1500000US516500109001, 12
1500000US516500103061, 12
1500000US516500104003, 13
1500000US516500101031, 12
1500000US516500107033, 12
1500000US516500103091, 33
1500000US516500103123, 33
1500000US510190501003, 5
1500000US511179301012, 39
1500000US518100454143, 16
1500000US518100408014, 15
1500000US518100410041, 15
1500000US518100454074, 16
1500000US518100456042, 15
1500000US518100460023, 8
1500000US518100460051, 15
1500000US518100460093, 15
1500000US518100460022, 8
1500000US518100460063, 8
1500000US518100462042, 15
1500000US518100462061, 8
1500000US511030302004, 37
1500000US511430103001, 6
1500000US511430110012, 6
1500000US518100462172, 8
1500000US518100464003, 16
1500000US518100404023, 15
1500000US518100412003, 15
1500000US518100412004, 15
1500000US518100414001, 15
1500000US511430110011, 6
1500000US511430109002, 6
1500000US516500101035, 12
1500000US516500104004, 33
