AFFGEOID,DNAME11
1500000US510270102004, 1
1500000US510650203003, 28
1500000US510650203001, 28
1500000US510650202004, 28
1500000US510770603002, 7
1500000US510770601012, 4
1500000US510770601023, 4
1500000US511076105071, 54
1500000US511059506004, 3
1500000US511790101061, 79
1500000US511690305003, 2
1500000US511790101062, 80
1500000US510479305012, 83
1500000US515800602003, 16
1500000US510030113012, 70
1500000US510594805021, 56
1500000US517750101004, 14
1500000US510594508002, 95
1500000US516708206003, 57
1500000US517900004002, 20
1500000US510411004033, 71
1500000US511179304003, 26
1500000US510872001223, 68
1500000US510210402003, 7
1500000US510594523022, 95
1500000US511610306001, 14
1500000US511076110122, 54
1500000US511770201121, 72
1500000US511179305001, 26
1500000US510131002001, 30
1500000US516500103093, 42
1500000US518100454072, 39
1500000US510411008212, 69
1500000US517109803001, 43
1500000US510379301002, 26
1500000US515400003022, 49
1500000US510594916021, 86
1500000US510131022001, 99
1500000US510594501004, 64
1500000US510872010022, 60
1500000US518100444022, 23
1500000US511959311001, 3
1500000US511539008021, 80
1500000US511970501001, 4
1500000US510594707003, 30
1500000US511970501005, 4
1500000US510839303021, 8
1500000US510950802021, 73
1500000US516500103103, 42
1500000US510731003011, 46
1500000US511099503001, 50
1500000US517600605005, 77
1500000US510839303011, 8
1500000US511179304001, 26
1500000US511730307022, 7
1500000US511455001013, 75
1500000US511910106012, 2
1500000US510890106011, 6
1500000US510890102003, 6
1500000US511870206011, 12
1500000US510411009342, 69
1500000US516500105011, 42
1500000US511076112023, 56
1500000US517000317021, 48
1500000US510594506023, 64
1500000US511076105051, 53
1500000US517100032002, 34
1500000US511350003001, 28
1500000US510594915022, 84
1500000US511076116021, 56
1500000US511076107031, 53
1500000US511199512001, 47
1500000US511390304001, 29
1500000US515500210042, 40
1500000US511970504024, 4
1500000US518200035004, 11
1500000US510619302031, 83
1500000US510950803011, 73
1500000US510853202001, 65
1500000US511818601002, 73
1500000US511730304001, 7
1500000US510890104003, 6
1500000US510619302052, 83
1500000US517000317012, 48
1500000US510030114002, 28
1500000US515309306004, 16
1500000US510690510004, 91
1500000US510310206001, 8
1500000US510190302022, 18
1500000US511990504011, 36
1500000US511330203001, 47
1500000US510411009102, 67
1500000US510670201022, 18
1500000US517700026003, 17
1500000US510366003002, 73
1500000US511099502021, 50
1500000US511099505001, 50
1500000US511410301004, 15
1500000US511099502013, 50
1500000US510110403003, 8
1500000US510594920002, 87
1500000US511259501001, 28
1500000US510932803001, 45
1500000US510594153001, 89
1500000US510932804001, 45
1500000US510594921001, 85
1500000US510594308011, 92
1500000US510594314002, 92
1500000US510594901033, 84
1500000US510594915021, 86
1500000US510594819002, 62
1500000US510594812021, 52
1500000US511259503002, 11
1500000US510030101003, 70
1500000US510594922011, 96
1500000US510594401002, 63
1500000US510594905023, 87
1500000US510594155001, 89
1500000US510594157001, 89
1500000US510594160002, 88
1500000US510594161001, 88
1500000US510932802003, 45
1500000US511199511001, 47
1500000US510932801011, 48
1500000US510932802004, 35
1500000US511350002001, 26
1500000US511350001001, 26
1500000US511350001002, 26
1500000US510594605011, 63
1500000US510594714011, 64
1500000US510594502001, 64
1500000US510594802013, 63
1500000US510890103002, 6
1500000US510594510002, 95
1500000US510594516022, 99
1500000US510594528011, 99
1500000US510230403021, 13
1500000US510594203003, 93
1500000US510594526002, 93
1500000US510594201002, 88
1500000US510110402003, 10
1500000US515102006001, 93
1500000US515102003031, 93
1500000US515102012032, 98
1500000US511099501004, 50
1500000US511498505013, 58
1500000US510690508012, 12
1500000US510594403002, 95
1500000US511690302003, 3
1500000US518000756012, 45
1500000US511838701003, 58
1500000US510430101002, 53
1500000US515200202004, 2
1500000US510853214011, 61
1500000US511790105023, 90
1500000US511410303021, 15
1500000US510950803041, 73
1500000US511350003003, 26
1500000US517000321292, 36
1500000US511410302002, 15
1500000US510890106022, 6
1500000US511410303023, 6
1500000US511410302003, 4
1500000US511410301003, 15
1500000US511410301002, 15
1500000US511259503004, 10
1500000US511259502003, 11
1500000US511199510004, 46
1500000US511259502004, 11
1500000US511059505004, 3
1500000US511059501004, 3
1500000US511059503001, 3
1500000US511059502001, 3
1500000US511059502004, 3
1500000US510594503004, 64
1500000US510594615004, 63
1500000US510594408002, 95
1500000US510594325001, 92
1500000US510594220001, 92
1500000US510594524005, 95
1500000US510594524003, 95
1500000US510594318022, 85
1500000US510594809014, 52
1500000US510594701001, 30
1500000US510594704001, 30
1500000US510594707005, 30
1500000US510594709005, 30
1500000US510594501002, 64
1500000US510594611001, 63
1500000US510594524004, 95
1500000US510594814002, 62
1500000US510594823021, 62
1500000US510594603002, 63
1500000US510594214002, 89
1500000US510594216002, 89
1500000US510594403001, 64
1500000US511119302001, 26
1500000US511119303002, 26
1500000US510594808013, 52
1500000US511119301001, 26
1500000US510890107004, 6
1500000US510890105001, 6
1500000US510890101001, 6
1500000US511030302002, 47
1500000US510890104001, 6
1500000US510890105002, 6
1500000US511670306002, 1
1500000US511670306003, 1
1500000US511030301002, 47
1500000US511590402001, 97
1500000US511330202003, 47
1500000US511670301005, 1
1500000US511670301004, 1
1500000US511330203004, 47
1500000US511330203002, 47
1500000US511330201003, 97
1500000US510030112021, 70
1500000US511030302001, 47
1500000US510872014042, 61
1500000US510872001222, 68
1500000US510872004112, 74
1500000US510872003052, 74
1500000US510872004041, 76
1500000US510872001081, 76
1500000US510872007003, 66
1500000US510499302002, 28
1500000US511030303002, 47
1500000US510872014033, 61
1500000US510790302003, 49
1500000US517402131034, 32
1500000US510379303002, 8
1500000US510330303003, 97
1500000US510379303003, 8
1500000US510379302001, 8
1500000US511350002002, 26
1500000US511410302001, 15
1500000US511076111011, 56
1500000US515400008004, 70
1500000US515400008003, 49
1500000US515400002011, 70
1500000US515400004012, 70
1500000US515400010001, 70
1500000US515400008002, 49
1500000US515400004024, 70
1500000US515400004021, 70
1500000US518100460124, 39
1500000US511199510003, 46
1500000US511076110022, 56
1500000US510950803032, 73
1500000US516500104001, 42
1500000US518000752042, 35
1500000US510594905011, 84
1500000US517600108002, 66
1500000US510131010003, 30
1500000US510594709003, 30
1500000US518100446001, 23
1500000US516003003002, 87
1500000US516003005002, 87
1500000US516003001002, 87
1500000US516003001003, 87
1500000US511430101002, 8
1500000US511639303002, 16
1500000US511670302005, 1
1500000US511670306001, 1
1500000US517600109004, 60
1500000US511670302002, 1
1500000US511670304022, 1
1500000US510754005003, 75
1500000US510754005001, 50
1500000US510754001004, 75
1500000US511670303004, 2
1500000US511670301001, 1
1500000US510479303001, 83
1500000US511371101032, 50
1500000US510754001003, 75
1500000US511730302001, 7
1500000US511371101031, 50
1500000US510872016011, 61
1500000US511838701002, 58
1500000US510350801003, 5
1500000US516789305001, 16
1500000US516839104023, 81
1500000US516839102022, 81
1500000US516839102023, 81
1500000US516839103012, 81
1500000US516105002003, 64
1500000US516105003001, 30
1500000US516105002004, 64
1500000US517308112001, 57
1500000US517600110001, 60
1500000US517600205001, 60
1500000US517600203002, 60
1500000US517600206001, 60
1500000US517600602003, 77
1500000US517600505001, 76
1500000US517600704003, 76
1500000US516900004001, 6
1500000US516900005002, 6
1500000US517600607004, 77
1500000US516200902002, 45
1500000US516200901001, 45
1500000US517600701001, 67
1500000US517600506002, 76
1500000US517600608003, 77
1500000US517600609001, 77
1500000US517600202001, 60
1500000US517600209003, 60
1500000US517308110003, 58
1500000US517308111001, 58
1500000US511970501002, 4
1500000US511970501003, 4
1500000US511970502005, 4
1500000US518400003021, 91
1500000US515900006001, 25
1500000US515900007001, 25
1500000US515900009001, 25
1500000US518400003022, 91
1500000US518400003012, 91
1500000US518400001006, 91
1500000US515900001003, 25
1500000US515900001002, 25
1500000US515900001004, 25
1500000US515900002002, 25
1500000US515900004004, 25
1500000US515900010001, 25
1500000US515900012001, 25
1500000US511870201003, 12
1500000US511870202001, 12
1500000US515900014002, 25
1500000US510430101001, 91
1500000US510770602011, 4
1500000US511639301002, 16
1500000US517600102003, 66
1500000US517600103001, 66
1500000US517600108003, 66
1500000US517600506001, 76
1500000US511639301006, 16
1500000US511639303004, 16
1500000US517600402002, 76
1500000US517600411002, 77
1500000US517600413001, 77
1500000US517600708013, 71
1500000US517600605004, 77
1500000US517600708012, 71
1500000US517600709002, 77
1500000US517600607001, 77
1500000US517600106001, 66
1500000US517600111003, 60
1500000US517600302001, 60
1500000US511479302023, 28
1500000US511479303001, 28
1500000US511430106002, 8
1500000US511430113003, 25
1500000US511430114003, 25
1500000US515102014004, 98
1500000US515102014001, 98
1500000US515102015002, 98
1500000US515102016003, 98
1500000US515102018013, 98
1500000US515102020012, 98
1500000US515102004062, 93
1500000US515102008023, 98
1500000US516859201001, 81
1500000US510010907003, 47
1500000US516859201004, 81
1500000US510010905002, 47
1500000US515102001041, 93
1500000US515102001061, 99
1500000US515102001063, 100
1500000US515102001022, 99
1500000US515102002013, 100
1500000US515102008011, 98
1500000US515102009004, 98
1500000US511498504001, 57
1500000US511910102001, 2
1500000US516600002061, 22
1500000US510010907001, 47
1500000US510010907002, 47
1500000US515102011001, 100
1500000US515102009003, 98
1500000US515102011002, 98
1500000US510594151001, 89
1500000US510594154012, 89
1500000US510594155004, 89
1500000US510594516021, 99
1500000US510594313003, 92
1500000US510594162001, 88
1500000US516300004001, 90
1500000US516300001003, 90
1500000US516300002002, 90
1500000US511790102072, 80
1500000US511690306004, 3
1500000US511670305002, 1
1500000US510131003001, 30
1500000US510131003003, 30
1500000US510131003002, 30
1500000US510131004001, 31
1500000US510131009004, 99
1500000US510131002006, 30
1500000US510131002003, 30
1500000US515708301002, 57
1500000US515200202001, 2
1500000US515200203001, 2
1500000US510131005004, 30
1500000US510131006001, 31
1500000US510131014041, 31
1500000US510131028021, 100
1500000US510131019001, 31
1500000US510131017011, 31
1500000US510131032001, 100
1500000US510131024002, 100
1500000US517000303004, 42
1500000US510131002004, 30
1500000US510131013002, 99
1500000US518100462163, 39
1500000US510411009272, 69
1500000US516003001001, 87
1500000US510411009282, 75
1500000US517402116002, 33
1500000US516839101002, 81
1500000US517900004001, 20
1500000US517900004004, 20
1500000US517900001001, 20
1500000US517900002004, 20
1500000US515708304002, 59
1500000US515708305001, 59
1500000US515500208061, 37
1500000US515500208074, 37
1500000US517000317023, 48
1500000US515500210063, 40
1500000US517000320061, 44
1500000US515500213024, 33
1500000US517000321141, 48
1500000US515500208072, 37
1500000US518000754012, 45
1500000US518000752041, 35
1500000US518000757012, 45
1500000US517600706012, 77
1500000US510594224032, 88
1500000US510670205003, 15
1500000US511639303003, 16
1500000US515500208081, 41
1500000US515500211023, 40
1500000US517000321281, 48
1500000US515500213012, 33
1500000US517000321321, 44
1500000US517100033001, 34
1500000US518000758021, 45
1500000US511639302003, 16
1500000US518000758031, 45
1500000US517600706011, 77
1500000US518000754051, 45
1500000US517100045001, 41
1500000US511930101006, 97
1500000US511930102003, 97
1500000US510770602021, 4
1500000US510770603003, 4
1500000US518200032001, 11
1500000US517000321271, 48
1500000US516600001021, 22
1500000US518200031001, 11
1500000US518200032004, 11
1500000US515500208051, 37
1500000US517000308003, 42
1500000US517000317022, 48
1500000US515500209044, 40
1500000US518100460021, 38
1500000US517700005001, 13
1500000US517402117003, 33
1500000US511790102061, 80
1500000US517109802001, 41
1500000US510310203003, 19
1500000US510594206002, 89
1500000US511610306003, 15
1500000US511639304002, 16
1500000US511639304003, 16
1500000US511639301005, 16
1500000US516708204002, 57
1500000US516708205002, 57
1500000US516708206005, 57
1500000US516500103043, 36
1500000US516500103071, 42
1500000US516500103062, 27
1500000US516500103142, 36
1500000US510131037001, 100
1500000US510131017013, 31
1500000US510131030001, 100
1500000US510131030002, 100
1500000US510131036022, 98
1500000US511430104002, 25
1500000US511430104001, 18
1500000US510131018032, 31
1500000US510131018023, 31
1500000US510131018024, 31
1500000US510131033001, 100
1500000US510131015006, 31
1500000US510131020033, 31
1500000US510131038002, 100
1500000US510131035011, 100
1500000US510479302021, 83
1500000US511076111021, 56
1500000US510690501001, 91
1500000US510839302013, 8
1500000US518100418011, 43
1500000US510079301002, 75
1500000US510411004031, 57
1500000US511119302002, 26
1500000US515309306003, 16
1500000US515309306005, 16
1500000US515309306001, 16
1500000US511770204043, 50
1500000US510594914022, 84
1500000US510872002011, 74
1500000US510890109001, 6
1500000US511670303003, 1
1500000US511539016011, 82
1500000US510594607011, 63
1500000US510594811022, 52
1500000US511930104001, 97
1500000US511930103002, 97
1500000US517600204003, 60
1500000US515500210132, 40
1500000US517600403001, 77
1500000US515400002012, 70
1500000US515400002023, 70
1500000US510131025001, 100
1500000US510131034025, 98
1500000US510131034022, 98
1500000US510890101003, 6
1500000US510411009302, 67
1500000US511870205004, 12
1500000US511838702011, 58
1500000US517000322111, 44
1500000US515500215013, 35
1500000US516500106022, 27
1500000US516500114002, 27
1500000US516500103141, 42
1500000US511910108001, 2
1500000US510890111001, 6
1500000US511850206002, 7
1500000US510030106012, 49
1500000US511430103004, 18
1500000US516500106012, 27
1500000US510594207002, 89
1500000US511430103002, 18
1500000US511430108022, 25
1500000US511430108011, 25
1500000US517000322244, 44
1500000US515500213022, 33
1500000US517000324002, 44
1500000US517000321302, 36
1500000US517000316011, 48
1500000US517000320073, 44
1500000US516600002041, 22
1500000US511330203006, 47
1500000US510754003001, 75
1500000US510150702002, 20
1500000US510150701001, 16
1500000US516859202003, 81
1500000US510479301022, 83
1500000US510479304001, 83
1500000US510594811011, 52
1500000US510594811031, 52
1500000US510594515011, 99
1500000US510594515014, 99
1500000US510594511001, 99
1500000US510594525023, 93
1500000US510594825041, 86
1500000US511076105032, 54
1500000US511076106031, 53
1500000US511076110241, 51
1500000US511076106043, 54
1500000US511076118024, 51
1500000US511076118012, 51
1500000US510594321001, 85
1500000US510594219001, 88
1500000US510594162002, 88
1500000US510594221011, 94
1500000US510594222023, 94
1500000US510731002032, 46
1500000US511076118042, 51
1500000US511076105073, 54
1500000US511076107011, 53
1500000US511076112061, 56
1500000US511076112092, 56
1500000US511076112091, 56
1500000US510594314003, 92
1500000US510599801001, 92
1500000US510594328001, 92
1500000US510594812023, 62
1500000US510594309012, 92
1500000US510594324021, 92
1500000US511650103001, 29
1500000US511650110003, 22
1500000US511650116001, 20
1500000US511650115002, 20
1500000US510538404001, 59
1500000US518100430031, 23
1500000US518100432001, 23
1500000US518100448051, 9
1500000US518100448052, 23
1500000US518100454281, 9
1500000US518100454084, 9
1500000US518100454231, 39
1500000US510538406003, 58
1500000US510110403001, 28
1500000US510538401001, 58
1500000US510050802022, 16
1500000US510594914042, 84
1500000US510594612012, 87
1500000US510594604003, 63
1500000US510594805011, 62
1500000US510594805041, 62
1500000US510594618023, 87
1500000US510594817022, 87
1500000US510853201003, 65
1500000US510853201002, 65
1500000US510594222011, 94
1500000US510594302011, 85
1500000US510594917024, 86
1500000US510594805013, 56
1500000US510594805023, 52
1500000US510594805032, 62
1500000US510594810001, 52
1500000US510594825011, 52
1500000US510594917032, 87
1500000US510594616012, 63
1500000US510594713033, 64
1500000US510594811053, 52
1500000US510594804023, 62
1500000US510594814003, 62
1500000US510594523021, 95
1500000US510594923001, 92
1500000US510594924002, 92
1500000US510853209003, 66
1500000US510594210021, 88
1500000US510594202022, 88
1500000US510594211031, 88
1500000US510594223011, 88
1500000US510594203001, 93
1500000US510594917023, 86
1500000US510594918022, 86
1500000US510594527002, 99
1500000US510594916013, 86
1500000US510594402023, 64
1500000US511959313002, 3
1500000US511959312002, 3
1500000US516400701011, 4
1500000US510818801012, 58
1500000US510818801013, 58
1500000US510579506003, 97
1500000US511371103003, 50
1500000US511371101023, 50
1500000US516400701021, 4
1500000US516400701016, 4
1500000US510538406002, 58
1500000US510839305003, 8
1500000US510839306002, 8
1500000US511959307001, 1
1500000US511959314002, 3
1500000US511959315004, 3
1500000US510538406004, 58
1500000US510538402003, 59
1500000US510839304002, 8
1500000US510839303022, 8
1500000US511019501012, 61
1500000US510350806011, 4
1500000US511371103002, 50
1500000US511371102001, 50
1500000US516800011002, 10
1500000US510594215002, 89
1500000US518303703002, 46
1500000US518100454222, 39
1500000US518100454141, 38
1500000US518100458061, 38
1500000US518100462241, 37
1500000US510299301012, 28
1500000US510853202003, 75
1500000US511539015092, 51
1500000US510890109002, 6
1500000US510890112003, 15
1500000US511910104012, 2
1500000US511910102003, 2
1500000US510299302013, 28
1500000US510299302011, 28
1500000US510299301021, 28
1500000US511770204062, 50
1500000US511539015041, 82
1500000US511539014111, 55
1500000US511539012194, 78
1500000US511539015062, 55
1500000US511539015072, 55
1500000US511539015033, 55
1500000US511539009014, 80
1500000US511539012282, 78
1500000US511539012301, 78
1500000US511539014151, 82
1500000US510839302014, 8
1500000US510839305001, 8
1500000US510839301002, 8
1500000US510190301011, 19
1500000US511770204034, 72
1500000US511770204051, 50
1500000US511539015112, 55
1500000US511539015102, 55
1500000US511539002011, 94
1500000US511539005014, 94
1500000US511539005012, 94
1500000US511539010092, 78
1500000US510839303023, 8
1500000US510853205002, 65
1500000US510190305042, 18
1500000US511498505021, 57
1500000US510853213003, 61
1500000US510853214022, 61
1500000US510853213001, 61
1500000US510853206011, 65
1500000US510853203001, 65
1500000US510853210023, 61
1500000US511552102023, 5
1500000US511690304003, 1
1500000US511690302004, 3
1500000US510299301023, 28
1500000US510299302021, 28
1500000US511910106022, 2
1500000US511910106021, 2
1500000US511552102012, 5
1500000US511139302003, 83
1500000US511690306001, 3
1500000US510990401002, 97
1500000US510990402002, 97
1500000US510990403001, 97
1500000US510990405001, 97
1500000US510990401003, 97
1500000US518100440032, 9
1500000US518100438001, 9
1500000US511455001021, 75
1500000US511455001023, 75
1500000US510932801051, 48
1500000US510731002031, 46
1500000US511076110162, 54
1500000US511076110192, 51
1500000US511076115011, 56
1500000US510639201013, 15
1500000US510731005001, 46
1500000US510731001003, 46
1500000US511539012031, 96
1500000US511539004073, 78
1500000US511539014132, 82
1500000US511076115021, 56
1500000US511076119001, 51
1500000US511076110231, 51
1500000US511076110091, 54
1500000US510932801031, 48
1500000US518100454065, 39
1500000US518100462213, 37
1500000US518100462131, 37
1500000US518100454263, 9
1500000US518100454061, 39
1500000US518100402001, 43
1500000US511650111003, 22
1500000US510411009343, 69
1500000US510411002064, 71
1500000US510411005054, 59
1500000US510411009152, 67
1500000US510754004003, 75
1500000US511770203063, 72
1500000US511770204073, 50
1500000US510619307051, 83
1500000US510619304031, 55
1500000US510510403005, 1
1500000US510310204012, 19
1500000US510310204021, 19
1500000US510731002022, 46
1500000US510731002021, 46
1500000US510639202002, 5
1500000US510594922021, 92
1500000US510594712023, 64
1500000US510594508001, 64
1500000US510594510001, 95
1500000US511390305004, 29
1500000US510411009263, 67
1500000US510411001062, 67
1500000US510411010121, 69
1500000US511330202001, 47
1500000US511498502002, 57
1500000US511498505022, 58
1500000US510872003022, 76
1500000US517402131033, 35
1500000US511498502004, 57
1500000US511850203004, 7
1500000US510619302032, 83
1500000US510619302051, 83
1500000US510230403022, 13
1500000US511730307013, 7
1500000US510650201022, 49
1500000US510310208003, 8
1500000US510411009021, 67
1500000US510731005004, 46
1500000US518100454082, 9
1500000US510411009273, 75
1500000US510411004051, 71
1500000US510411009192, 67
1500000US510411010031, 75
1500000US510411002081, 67
1500000US510411008043, 71
1500000US510411002053, 71
1500000US510890112002, 15
1500000US515900013011, 25
1500000US515900008002, 25
1500000US510890102002, 6
1500000US510411008232, 71
1500000US510411008163, 71
1500000US510411009223, 67
1500000US510411007012, 59
1500000US510411005055, 59
1500000US510411008192, 71
1500000US510411007021, 59
1500000US510411007014, 59
1500000US510411008171, 71
1500000US510411008172, 71
1500000US510411009361, 67
1500000US510411009071, 67
1500000US510594925001, 84
1500000US510670201012, 18
1500000US510411009231, 67
1500000US510411008162, 71
1500000US510411008141, 71
1500000US510411002091, 67
1500000US517308101001, 57
1500000US517308109001, 58
1500000US517308101002, 57
1500000US510411008142, 71
1500000US510411009341, 69
1500000US510411009193, 69
1500000US517308103002, 59
1500000US510411009352, 75
1500000US510411008222, 59
1500000US510411008223, 59
1500000US510230403023, 13
1500000US510230403012, 13
1500000US510230404011, 13
1500000US511690301001, 3
1500000US511770201141, 72
1500000US511770203051, 90
1500000US511770201041, 72
1500000US510510403001, 1
1500000US511770201064, 72
1500000US511770201092, 72
1500000US511770201091, 72
1500000US511770203115, 72
1500000US511770204052, 50
1500000US510594215003, 89
1500000US510731003013, 46
1500000US511730301004, 7
1500000US516600002043, 22
1500000US510299301022, 28
1500000US511770203081, 72
1500000US515102003021, 93
1500000US515102016002, 98
1500000US511670305001, 1
1500000US517900004005, 20
1500000US518000751013, 35
1500000US517100020001, 34
1500000US515102001023, 99
1500000US511539014131, 82
1500000US511539015103, 55
1500000US510872003023, 76
1500000US511990509002, 46
1500000US511990502042, 36
1500000US511990511003, 46
1500000US511790105041, 90
1500000US518000753021, 35
1500000US517600416002, 76
1500000US518000754023, 45
1500000US517100011001, 34
1500000US517600607002, 60
1500000US517900006001, 20
1500000US517100065021, 43
1500000US518000753011, 35
1500000US518000751022, 35
1500000US518000752011, 35
1500000US511539015101, 55
1500000US511610308024, 17
1500000US510350802003, 4
1500000US510872004113, 74
1500000US510872009032, 65
1500000US510872014034, 61
1500000US510872017011, 61
1500000US510872001203, 68
1500000US510872001213, 68
1500000US510872001252, 74
1500000US510872001281, 68
1500000US510872001282, 68
1500000US510872001303, 68
1500000US510872004062, 74
1500000US510872004142, 74
1500000US511990502061, 36
1500000US511990503052, 36
1500000US511990504022, 36
1500000US511990502053, 36
1500000US511990502031, 36
1500000US511818601001, 73
1500000US511818602001, 73
1500000US517100009021, 34
1500000US518000755014, 35
1500000US517100066051, 24
1500000US517109801001, 32
1500000US517100038001, 32
1500000US511610303004, 14
1500000US511610302031, 13
1500000US511159513001, 47
1500000US511019501023, 97
1500000US511019502001, 61
1500000US511559801001, 5
1500000US510299301011, 28
1500000US515102003011, 93
1500000US515102007011, 98
1500000US511159514001, 47
1500000US511019501024, 97
1500000US511019501021, 65
1500000US510872009061, 74
1500000US510872009052, 65
1500000US510872014011, 61
1500000US510872014013, 61
1500000US511970504012, 4
1500000US510450501003, 14
1500000US510872014032, 61
1500000US511970503022, 4
1500000US510770602013, 4
1500000US511690303001, 3
1500000US510010905003, 47
1500000US510350805003, 4
1500000US510350806012, 4
1500000US510350805004, 4
1500000US510350802001, 4
1500000US511838701001, 58
1500000US511838704002, 58
1500000US510090102002, 10
1500000US511498503013, 57
1500000US510090106002, 10
1500000US516900004002, 6
1500000US516900004003, 6
1500000US511930102001, 97
1500000US511730302003, 7
1500000US511838703003, 58
1500000US511930101004, 97
1500000US511730301002, 7
1500000US511730307011, 7
1500000US510350804001, 4
1500000US511790102011, 80
1500000US511790102071, 80
1500000US510010908002, 47
1500000US510010906004, 47
1500000US510010902003, 47
1500000US510259301002, 26
1500000US510030110003, 70
1500000US510010905001, 47
1500000US510010906002, 47
1500000US510010907004, 47
1500000US511179303001, 26
1500000US511210212001, 21
1500000US511210211001, 21
1500000US511210205003, 21
1500000US511179302004, 26
1500000US511179301023, 26
1500000US510010904001, 47
1500000US510010908003, 47
1500000US511179307002, 26
1500000US511277001002, 61
1500000US510010903001, 47
1500000US510839306004, 8
1500000US510839302022, 8
1500000US510839303012, 8
1500000US510690508021, 12
1500000US511076102012, 53
1500000US511076105072, 54
1500000US510690508023, 12
1500000US510690508024, 12
1500000US511076110232, 51
1500000US511076110042, 54
1500000US511076110213, 51
1500000US511076101022, 53
1500000US511076110211, 51
1500000US511076110212, 51
1500000US511076110203, 52
1500000US511076110253, 51
1500000US511076119003, 51
1500000US511076111023, 56
1500000US511076118022, 51
1500000US511076118011, 51
1500000US510131022005, 99
1500000US510131028012, 99
1500000US510131011003, 30
1500000US510131023022, 100
1500000US510131002002, 30
1500000US510131003005, 30
1500000US510131029012, 100
1500000US510131020012, 31
1500000US510131014011, 31
1500000US510131021002, 99
1500000US510131013006, 99
1500000US510131018025, 31
1500000US510131016031, 31
1500000US510131026001, 100
1500000US511850201002, 7
1500000US510950803033, 73
1500000US510950803031, 73
1500000US510950802062, 73
1500000US510950804022, 73
1500000US516839104011, 81
1500000US510010904004, 47
1500000US511610311022, 17
1500000US510690501004, 91
1500000US511319301002, 47
1500000US510690506003, 12
1500000US511076110142, 54
1500000US511076110132, 54
1500000US511076105042, 53
1500000US511076103003, 53
1500000US511076107032, 53
1500000US511076110041, 54
1500000US511076103004, 53
1500000US511076102021, 53
1500000US511076108001, 53
1500000US510853204001, 65
1500000US510731003021, 46
1500000US511410301001, 15
1500000US518000755021, 35
1500000US517100016002, 34
1500000US518000754052, 45
1500000US518000754033, 45
1500000US511139301003, 83
1500000US517700031003, 17
1500000US517700023003, 14
1500000US517700028004, 17
1500000US517700010002, 17
1500000US517700004002, 13
1500000US517700030001, 17
1500000US517700027001, 17
1500000US517100035013, 34
1500000US518000755012, 35
1500000US518000758012, 45
1500000US518000756021, 45
1500000US518000754041, 45
1500000US510538405002, 58
1500000US511790101072, 80
1500000US510538401004, 26
1500000US510731002033, 46
1500000US510510401001, 1
1500000US510650201021, 49
1500000US510499301005, 28
1500000US510411010041, 69
1500000US510411005091, 57
1500000US510510403004, 1
1500000US510594817013, 87
1500000US510594224012, 88
1500000US510190306051, 18
1500000US510190305041, 18
1500000US510190305011, 18
1500000US510594221012, 94
1500000US510594809021, 52
1500000US510594324011, 85
1500000US510594924001, 92
1500000US510594713041, 64
1500000US511730303024, 7
1500000US510594921004, 85
1500000US510594811052, 52
1500000US510594808012, 52
1500000US510594221024, 94
1500000US510594913032, 84
1500000US510594917013, 86
1500000US510190304025, 18
1500000US510594523011, 95
1500000US510594905021, 86
1500000US510594905012, 84
1500000US510594913021, 84
1500000US510594914051, 84
1500000US510594917011, 86
1500000US510594811032, 52
1500000US510594811061, 52
1500000US510594812022, 62
1500000US510594912021, 84
1500000US510818802001, 58
1500000US511119301003, 26
1500000US511119301002, 26
1500000US511730302002, 7
1500000US510619307031, 79
1500000US510619301004, 55
1500000US510619302042, 83
1500000US510639202003, 15
1500000US510818802002, 58
1500000US510510401004, 1
1500000US510510404004, 1
1500000US518100436001, 23
1500000US518100400002, 43
1500000US518100400001, 43
1500000US518100456031, 38
1500000US518100454232, 39
1500000US518100464001, 9
1500000US518100458094, 38
1500000US518100460143, 39
1500000US518100460091, 43
1500000US518100462232, 37
1500000US518100462224, 37
1500000US518100430032, 23
1500000US510594152004, 89
1500000US510619307042, 79
1500000US515200204003, 2
1500000US510411004092, 71
1500000US510411009022, 67
1500000US510411009212, 67
1500000US510411009122, 69
1500000US510330301003, 90
1500000US511059501001, 3
1500000US511059503004, 3
1500000US511059502003, 3
1500000US517402131041, 35
1500000US517402132001, 32
1500000US517402118004, 32
1500000US511770202051, 90
1500000US511770202031, 90
1500000US511770203061, 72
1500000US511770203062, 72
1500000US511770203092, 72
1500000US511770203111, 72
1500000US511770201083, 72
1500000US510538402001, 69
1500000US510411010072, 69
1500000US510411009281, 75
1500000US510411005071, 59
1500000US511770204032, 72
1500000US510366001001, 61
1500000US511539017022, 81
1500000US516500101033, 27
1500000US516500101043, 27
1500000US516500115002, 42
1500000US516500109001, 27
1500000US516500103061, 27
1500000US516500104003, 42
1500000US516500101031, 27
1500000US516500107033, 27
1500000US516500103091, 42
1500000US516500103123, 42
1500000US510190501003, 18
1500000US511179301012, 26
1500000US518100454143, 39
1500000US518100408014, 43
1500000US518100410041, 38
1500000US518100454074, 23
1500000US518100456042, 38
1500000US518100460023, 37
1500000US518100460051, 38
1500000US518100460093, 43
1500000US518100460022, 37
1500000US518100460063, 38
1500000US518100462042, 41
1500000US518100462061, 37
1500000US511030302004, 47
1500000US511430103001, 18
1500000US511430110012, 25
1500000US518100462172, 37
1500000US518100464003, 39
1500000US518100404023, 43
1500000US518100412003, 43
