AFFGEOID,DNAME11
1500000US510594915012, 7
1500000US510932801041, 3
1500000US517700018004, 10
1500000US510594706002, 7
1500000US510131018034, 6
1500000US515400007004, 9
1500000US510131036013, 6
1500000US517600105002, 4
1500000US515500210061, 1
1500000US515102018021, 6
1500000US515102013003, 6
1500000US516708205004, 3
1500000US516600003024, 9
1500000US517000322114, 3
1500000US517900003001, 9
1500000US510872001221, 4
1500000US510872001122, 4
1500000US518100406003, 1
1500000US517100035014, 2
1500000US510731005002, 2
1500000US511539004102, 5
1500000US510411008121, 4
1500000US517000319022, 2
1500000US510594917021, 7
1500000US518100460094, 1
1500000US516708206001, 3
1500000US517402127013, 2
1500000US510090105031, 10
1500000US517600410002, 4
1500000US517600605003, 4
1500000US517600305002, 4
1500000US516839101003, 8
1500000US511539015081, 8
1500000US510594608001, 7
1500000US511539016022, 8
1500000US516900003001, 10
1500000US517308111002, 3
1500000US517600107003, 4
1500000US518000757011, 2
1500000US518000757031, 2
1500000US515400002013, 9
1500000US510853211002, 3
1500000US510872003032, 4
1500000US516400701012, 11
1500000US510150701004, 9
1500000US510411008052, 4
1500000US510411002093, 4
1500000US510594324022, 7
1500000US510411008062, 4
1500000US511076105031, 8
1500000US516300002003, 5
1500000US516839104012, 8
1500000US510131007005, 6
1500000US516600003023, 9
1500000US510131023023, 6
1500000US515102003033, 6
1500000US511910105013, 11
1500000US516105002001, 7
1500000US518400002021, 8
1500000US515102009002, 6
1500000US515102016004, 6
1500000US515102001031, 6
1500000US510131003004, 6
1500000US510131001003, 6
1500000US511076106042, 8
1500000US511076112093, 7
1500000US511076118052, 8
1500000US511076110172, 8
1500000US510594153002, 6
1500000US510594322011, 7
1500000US510594407022, 7
1500000US510594821002, 7
1500000US510594508003, 6
1500000US510950802061, 3
1500000US511790104052, 5
1500000US515900005003, 10
1500000US510790302004, 9
1500000US517100060001, 1
1500000US517100066073, 1
1500000US517100001002, 1
1500000US510411005092, 3
1500000US511850207001, 11
1500000US511539016025, 8
1500000US517402127022, 2
1500000US517402131035, 2
1500000US517402128011, 2
1500000US511770201111, 5
1500000US510594301021, 7
1500000US510594319001, 7
1500000US510594310013, 7
1500000US510411002082, 4
1500000US510872010023, 3
1500000US510872009062, 5
1500000US516500107021, 2
1500000US516500116002, 2
1500000US511990502032, 2
1500000US511990503061, 2
1500000US510030113031, 9
1500000US517700031002, 11
1500000US517700003002, 10
1500000US517000321273, 2
1500000US511076113001, 7
1500000US516500105021, 2
1500000US516500101042, 2
1500000US518100410043, 1
1500000US518100448062, 1
1500000US518100428012, 1
1500000US518100458082, 1
1500000US518100462123, 1
1500000US517100029003, 2
1500000US517100040021, 2
1500000US517100050002, 2
1500000US510179201002, 10
1500000US511552102011, 11
1500000US518100458032, 1
1500000US518100404022, 1
1500000US510690511023, 8
1500000US510690510001, 8
1500000US511650108001, 9
1500000US518100440042, 1
1500000US518100456043, 1
1500000US518100448063, 1
1500000US518100454273, 1
1500000US518100460102, 1
1500000US517402111001, 2
1500000US511539002032, 5
1500000US510594605023, 7
1500000US510594302023, 7
1500000US510594222021, 6
1500000US515500204002, 1
1500000US516600001012, 9
1500000US517600709004, 4
1500000US515500215022, 2
1500000US515800601001, 10
1500000US518200033001, 9
1500000US515900004003, 10
1500000US517402115001, 2
1500000US510872001163, 4
1500000US517308113002, 3
1500000US511539004093, 5
1500000US511539012302, 5
1500000US517100065011, 1
1500000US518100454261, 1
1500000US510594224022, 6
1500000US510594518001, 6
1500000US515400007001, 9
1500000US510131013005, 6
1500000US518100454211, 1
1500000US510594207001, 6
1500000US510411009241, 4
1500000US510594519003, 6
1500000US510594820013, 7
1500000US510594619011, 7
1500000US510594805053, 7
1500000US518100462252, 1
1500000US510594707002, 6
1500000US511639301003, 10
1500000US517600204004, 4
1500000US511790102121, 5
1500000US511790102113, 5
1500000US511790103042, 5
1500000US511539004091, 5
1500000US511730303021, 11
1500000US516859201005, 8
1500000US510594318012, 7
1500000US518400003013, 8
1500000US511970502003, 11
1500000US510872006001, 4
1500000US517402128021, 2
1500000US510872001124, 4
1500000US517600408001, 4
1500000US515900004002, 10
1500000US510594705004, 7
1500000US510594922031, 7
1500000US516789305003, 10
1500000US516839101001, 8
1500000US511076110202, 8
1500000US510131034024, 6
1500000US511539019003, 8
1500000US517900003005, 9
1500000US511076106011, 8
1500000US510594408001, 7
1500000US510594224031, 6
1500000US516003002002, 7
1500000US510150706005, 9
1500000US511539006002, 5
1500000US511539008023, 5
1500000US510594154013, 6
1500000US511539007011, 5
1500000US510411010102, 4
1500000US510594405022, 7
1500000US511539013032, 8
1500000US511076114003, 7
1500000US518000654003, 2
1500000US511610312023, 10
1500000US510670208003, 10
1500000US510594604002, 7
1500000US510594826023, 7
1500000US517402120002, 2
1500000US510594304003, 7
1500000US516200902003, 3
1500000US516800006003, 10
1500000US511430112003, 10
1500000US516800018001, 10
1500000US516300002001, 5
1500000US510090105042, 10
1500000US510310207002, 10
1500000US517700009003, 11
1500000US516500108003, 2
1500000US517600711003, 4
1500000US511610308023, 11
1500000US517402128012, 2
1500000US510731003012, 3
1500000US515900009003, 10
1500000US511539004074, 5
1500000US511210208002, 11
1500000US510872001212, 4
1500000US515400005011, 9
1500000US518100410042, 1
1500000US518100456012, 1
1500000US511610302011, 11
1500000US511650114002, 9
1500000US510010902002, 1
1500000US511610311012, 10
1500000US510594601003, 7
1500000US518100424004, 1
1500000US518100458063, 1
1500000US518100462171, 1
1500000US517000321323, 3
1500000US511552104003, 11
1500000US511970503015, 11
1500000US516708204001, 3
1500000US510594325003, 7
1500000US517402127014, 2
1500000US517100066052, 1
1500000US517100040024, 2
1500000US517600409001, 4
1500000US517100016001, 2
1500000US510050802023, 10
1500000US510594326001, 7
1500000US518100442004, 1
1500000US510594505001, 6
1500000US510594211012, 6
1500000US510594527003, 6
1500000US517402102001, 2
1500000US515500201002, 1
1500000US515708302002, 3
1500000US511790102112, 5
1500000US510131029013, 6
1500000US511030303001, 3
1500000US515500210102, 1
1500000US510594519002, 6
1500000US511770201081, 5
1500000US515500210131, 1
1500000US511910106011, 11
1500000US518100456011, 1
1500000US511770201102, 5
1500000US510594820021, 7
1500000US510872001053, 4
1500000US515500203002, 2
1500000US510594159001, 6
1500000US510131014022, 6
1500000US517100069011, 1
1500000US517600414002, 4
1500000US516500118003, 2
1500000US511076105044, 8
1500000US511076110181, 8
1500000US510131034023, 6
1500000US510030109012, 9
1500000US517000301002, 2
1500000US515500215011, 2
1500000US511076107022, 8
1500000US518100442001, 1
1500000US518100462253, 1
1500000US515200201002, 11
1500000US515102012031, 6
1500000US510594506022, 7
1500000US516600003021, 9
1500000US515102004061, 6
1500000US515102001072, 6
1500000US510411002092, 4
1500000US517100068002, 1
1500000US518000754032, 2
1500000US517100002011, 2
1500000US510594915023, 7
1500000US517100066064, 1
1500000US517000305001, 2
1500000US510594203002, 6
1500000US515400002022, 9
1500000US517100044002, 1
1500000US510479303002, 9
1500000US516500119002, 2
1500000US516500118002, 2
1500000US516500103111, 2
1500000US510190304013, 10
1500000US511790102101, 5
1500000US518100410033, 1
1500000US517402118002, 2
1500000US511076110111, 8
1500000US518100444024, 1
1500000US510330303001, 5
1500000US510259302032, 4
1500000US511350002003, 4
1500000US516708204003, 3
1500000US516500105013, 2
1500000US510690505004, 8
1500000US517100062002, 1
1500000US510594308021, 7
1500000US510366002001, 3
1500000US517750105013, 11
1500000US515102012034, 6
1500000US518100460024, 1
1500000US511990502052, 2
1500000US510594506021, 7
1500000US510411001071, 4
1500000US510131031003, 6
1500000US510411005102, 3
1500000US510650202003, 9
1500000US515200202002, 11
1500000US511319301004, 1
1500000US511690304001, 11
1500000US510030101001, 9
1500000US511539011001, 5
1500000US510594822022, 7
1500000US510350802004, 11
1500000US517700028003, 10
1500000US510599803001, 6
1500000US511959311002, 11
1500000US516500103063, 2
1500000US510190306021, 10
1500000US511970503012, 11
1500000US511430113002, 10
1500000US510872003051, 4
1500000US511210209003, 11
1500000US517100028001, 2
1500000US511910104011, 11
1500000US510839301001, 10
1500000US511552101004, 11
1500000US517402131032, 2
1500000US510538403004, 3
1500000US510411009213, 4
1500000US511730305001, 11
1500000US510872002022, 4
1500000US517000321172, 2
1500000US511210201002, 11
1500000US511390301003, 9
1500000US510350805001, 11
1500000US510853212021, 3
1500000US511910107002, 11
1500000US510230405011, 10
1500000US510479302011, 9
1500000US518100428011, 1
1500000US511210208001, 11
1500000US510619307071, 8
1500000US510594922033, 7
1500000US511552105002, 11
1500000US511210201001, 11
1500000US515400009002, 9
1500000US511790102041, 5
1500000US510979505003, 3
1500000US511430108021, 10
1500000US511752004002, 3
1500000US510030113022, 9
1500000US518100460064, 1
1500000US510950801012, 3
1500000US511590402002, 3
1500000US511210215003, 11
1500000US510030111003, 9
1500000US517600111002, 4
1500000US510579508003, 5
1500000US510670201013, 10
1500000US515900013021, 10
1500000US510731002013, 3
1500000US510411010042, 4
1500000US517600711004, 4
1500000US510594306002, 6
1500000US510030111001, 9
1500000US515708301003, 3
1500000US511790102141, 5
1500000US516900005001, 10
1500000US510190304012, 10
1500000US510839302011, 10
1500000US511159514002, 2
1500000US516800002014, 10
1500000US511359801001, 4
1500000US515500200022, 1
1500000US511539012352, 7
1500000US510594911031, 8
1500000US511539010052, 5
1500000US510594610001, 7
1500000US510853209001, 3
1500000US510731001001, 3
1500000US510411010131, 4
1500000US510379302002, 10
1500000US510594820012, 7
1500000US516500112003, 2
1500000US518100462142, 1
1500000US511059504001, 11
1500000US510594801003, 7
1500000US510594157002, 6
1500000US515500212003, 1
1500000US510950804011, 3
1500000US511870202002, 8
1500000US510594704002, 6
1500000US510594608002, 7
1500000US517600602002, 4
1500000US516900001001, 10
1500000US517402130011, 2
1500000US518000754031, 2
1500000US511210210003, 11
1500000US517600204002, 3
1500000US510411009291, 4
1500000US510010901003, 1
1500000US510594515021, 6
1500000US517308105002, 3
1500000US510230401002, 10
1500000US510131010002, 6
1500000US511390302003, 9
1500000US510350801001, 11
1500000US517600703002, 4
1500000US510872011021, 3
1500000US510030111005, 9
1500000US510872004091, 4
1500000US510411008211, 4
1500000US511752001002, 3
1500000US511210214004, 11
1500000US515200204001, 11
1500000US510411008041, 4
1500000US511210215002, 11
1500000US511552106001, 11
1500000US510594513001, 6
1500000US516839104021, 8
1500000US518100454274, 1
1500000US517750102002, 11
1500000US510030110001, 9
1500000US511539012251, 5
1500000US510190301012, 10
1500000US510030107002, 9
1500000US510594703001, 6
1500000US518100462222, 1
1500000US510619304023, 8
1500000US518000751012, 2
1500000US510110401003, 10
1500000US510330303002, 5
1500000US510690503002, 8
1500000US510872004063, 4
1500000US515500208053, 1
1500000US517100022001, 2
1500000US510411002101, 4
1500000US517000322251, 3
1500000US517100059012, 1
1500000US517100043003, 2
1500000US517100058003, 1
1500000US515500209062, 1
1500000US515500216015, 2
1500000US511690302002, 11
1500000US510872009053, 4
1500000US510872008042, 4
1500000US511552106002, 11
1500000US511539014152, 8
1500000US515400005022, 9
1500000US515500200021, 1
1500000US510872001091, 4
1500000US515800602002, 10
1500000US515102020022, 6
1500000US518400003014, 8
1500000US515500210092, 1
1500000US517000321232, 3
1500000US510594808022, 7
1500000US510594912012, 8
1500000US511179305002, 10
1500000US511639301004, 10
1500000US511870201001, 8
1500000US517353402002, 2
1500000US510594825033, 7
1500000US511539014171, 8
1500000US511030301004, 3
1500000US510366001002, 3
1500000US510839302021, 10
1500000US516003002003, 7
1500000US510330305004, 5
1500000US515500215012, 2
1500000US511390303002, 9
1500000US510411009351, 4
1500000US517100035011, 2
1500000US510131017022, 6
1500000US511539014112, 8
1500000US511076110163, 8
1500000US511210203001, 11
1500000US511970504011, 11
1500000US510310205001, 10
1500000US511610302052, 10
1500000US510872001041, 4
1500000US518100422021, 1
1500000US511179308002, 10
1500000US510131030003, 6
1500000US517000319011, 2
1500000US511210203003, 11
1500000US510379301003, 10
1500000US515500216011, 2
1500000US511099502022, 9
1500000US511990505003, 3
1500000US510190303002, 10
1500000US518100430041, 1
1500000US511770203052, 5
1500000US517750105023, 11
1500000US510594915011, 7
1500000US518200035003, 9
1500000US510594609001, 7
1500000US510594911022, 8
1500000US510818801021, 3
1500000US517100012001, 2
1500000US510594504001, 6
1500000US511350003005, 4
1500000US510594607021, 7
1500000US518400003024, 8
1500000US511650120001, 9
1500000US511539001002, 5
1500000US511430111001, 10
1500000US510731004001, 3
1500000US510594163002, 6
1500000US511610309004, 10
1500000US511850203006, 11
1500000US510230404024, 10
1500000US510131034021, 6
1500000US515500211021, 1
1500000US517700030002, 10
1500000US510594801002, 7
1500000US511910104021, 11
1500000US510110402001, 9
1500000US510411004032, 3
1500000US510079302001, 4
1500000US516800004001, 10
1500000US511179308004, 10
1500000US511179301011, 4
1500000US518100454083, 1
1500000US510594327011, 6
1500000US517700030003, 10
1500000US510872001092, 4
1500000US511590401003, 5
1500000US510990402001, 5
1500000US511539012313, 7
1500000US511210205004, 11
1500000US517600711001, 4
1500000US517700026002, 10
1500000US510510404003, 11
1500000US516500112002, 2
1500000US510310207003, 10
1500000US510872010033, 3
1500000US511539012083, 5
1500000US515500209061, 1
1500000US511076107012, 8
1500000US511059501003, 11
1500000US517100057011, 2
1500000US515500216013, 2
1500000US511539017023, 8
1500000US510872001063, 4
1500000US510411009331, 4
1500000US516800002031, 10
1500000US510010904002, 1
1500000US510594811042, 8
1500000US516500107022, 2
1500000US510990401001, 5
1500000US510594815001, 7
1500000US510594405013, 7
1500000US510932804004, 3
1500000US511430101003, 10
1500000US511690303003, 11
1500000US515102001062, 6
1500000US510670207004, 10
1500000US511959310002, 11
1500000US511350001004, 4
1500000US511179306003, 10
1500000US511959309001, 11
1500000US517100014003, 2
1500000US510030103003, 9
1500000US510594402021, 7
1500000US510050803011, 10
1500000US510594701002, 6
1500000US510619303024, 8
1500000US517750102001, 11
1500000US511710405005, 9
1500000US510619303041, 8
1500000US510872004073, 4
1500000US511455001014, 4
1500000US517100013002, 2
1500000US511650106001, 9
1500000US511850208002, 11
1500000US510310204011, 10
1500000US510872001043, 4
1500000US510770602012, 11
1500000US511430108012, 10
1500000US518100454071, 1
1500000US511210202013, 11
1500000US510411008191, 4
1500000US511670304011, 11
1500000US510330305005, 5
1500000US516500121001, 2
1500000US510350806021, 11
1500000US510131010004, 6
1500000US511610307012, 11
1500000US517353403001, 2
1500000US510670204003, 10
1500000US510310208002, 10
1500000US510719303002, 11
1500000US510050802011, 10
1500000US511579502002, 9
1500000US511430111002, 10
1500000US511770201082, 5
1500000US516500103064, 2
1500000US516500108001, 2
1500000US511610312011, 10
1500000US511770202021, 5
1500000US518100440013, 1
1500000US511319303001, 1
1500000US511539008011, 5
1500000US511770204061, 5
1500000US511850206001, 11
1500000US511770201063, 5
1500000US510950803042, 3
1500000US510853205001, 5
1500000US510270107001, 11
1500000US510510404001, 11
1500000US510090103002, 10
1500000US510594817021, 7
1500000US510259303003, 4
1500000US511650101002, 9
1500000US518000758032, 3
1500000US510190306011, 10
1500000US515500208091, 1
1500000US510190301013, 10
1500000US510594521021, 6
1500000US510639201021, 11
1500000US511390304003, 9
1500000US510411007013, 3
1500000US516500110003, 2
1500000US510110402002, 10
1500000US518000754011, 2
1500000US518000758022, 3
1500000US516500121002, 2
1500000US510594607023, 7
1500000US517402117002, 2
1500000US510411009261, 4
1500000US511076109002, 8
1500000US511790104031, 5
1500000US511099504002, 9
1500000US511539015052, 8
1500000US510131018033, 6
1500000US510594914041, 7
1500000US510690502002, 8
1500000US511430110022, 10
1500000US510190306032, 10
1500000US510230402001, 10
1500000US511390302004, 9
1500000US511119302004, 10
1500000US510259302012, 4
1500000US518100458093, 1
1500000US511099502011, 9
1500000US510890110003, 11
1500000US517308109003, 3
1500000US515102001034, 6
1500000US517750105012, 11
1500000US517100040022, 2
1500000US510594204001, 6
1500000US511259503003, 9
1500000US511552103002, 11
1500000US510190306023, 10
1500000US510594816002, 7
1500000US511650110001, 9
1500000US510190302021, 10
1500000US511539015044, 8
1500000US511959317002, 11
1500000US510411008123, 4
1500000US518100460132, 1
1500000US511455002001, 9
1500000US510510403002, 11
1500000US511371101041, 5
1500000US510594159002, 6
1500000US511330203005, 3
1500000US511319302001, 1
1500000US510131015001, 6
1500000US515500216014, 2
1500000US511210207001, 11
1500000US510619307061, 5
1500000US510872009031, 4
1500000US511710405001, 9
1500000US518000753012, 2
1500000US511610309003, 10
1500000US518100440041, 1
1500000US517359901000, 2
1500000US510131020021, 6
1500000US515900004001, 10
1500000US510411009311, 4
1500000US511870205002, 8
1500000US510594809012, 7
1500000US515900011001, 10
1500000US515500214031, 2
1500000US515102005001, 6
1500000US517000314004, 2
1500000US510594820022, 7
1500000US510270106001, 11
1500000US511650114004, 9
1500000US510594824001, 7
1500000US511430105002, 10
1500000US510872005031, 4
1500000US510079301004, 9
1500000US517353402004, 2
1500000US515500200035, 1
1500000US511610310001, 10
1500000US510594901012, 8
1500000US510890110001, 11
1500000US510190306013, 10
1500000US516600004011, 9
1500000US517750103001, 11
1500000US511990511001, 3
1500000US510479305021, 9
1500000US510411001061, 4
1500000US510950804012, 3
1500000US510411005063, 3
1500000US510010903003, 1
1500000US511539014081, 8
1500000US511639301001, 9
1500000US517308105004, 3
1500000US518000753013, 2
1500000US510770603001, 11
1500000US510190306012, 10
1500000US510594612022, 7
1500000US510131024001, 6
1500000US517600209002, 3
1500000US511076114002, 7
1500000US510872011022, 3
1500000US510839308002, 10
1500000US511539004081, 5
1500000US510890108003, 11
1500000US510131022003, 6
1500000US511479302021, 9
1500000US510411005082, 3
1500000US510230403011, 10
1500000US510131004002, 6
1500000US510350802002, 11
1500000US517000323003, 3
1500000US517000318002, 2
1500000US510150711013, 9
1500000US511770203082, 5
1500000US510594222012, 6
1500000US517700006011, 10
1500000US511990509001, 3
1500000US517402123004, 2
1500000US518100458031, 1
1500000US510190303001, 10
1500000US511390305002, 9
1500000US511539014113, 8
1500000US516900002001, 10
1500000US515500205001, 2
1500000US511539009051, 5
1500000US511076105041, 8
1500000US510150707002, 9
1500000US510479302023, 9
1500000US510990405002, 5
1500000US517308103001, 3
1500000US511179303003, 10
1500000US511910110002, 11
1500000US510932802002, 3
1500000US517402102002, 2
1500000US517600708011, 4
1500000US517100034002, 2
1500000US518100462161, 1
1500000US517000314003, 2
1500000US510411009321, 4
1500000US518100454233, 1
1500000US510670208005, 10
1500000US511870207001, 9
1500000US510890106012, 10
1500000US510719302001, 11
1500000US510594509002, 6
1500000US510079302003, 4
1500000US510510403003, 11
1500000US510872004111, 4
1500000US510350804002, 11
1500000US515102001032, 6
1500000US511970502002, 11
1500000US511430106001, 10
1500000US510872001051, 4
1500000US511539010013, 5
1500000US511330203003, 3
1500000US511610302012, 11
1500000US510270102003, 11
1500000US511498505012, 3
1500000US510190306042, 10
1500000US518000752032, 2
1500000US515500201003, 1
1500000US511690302001, 11
1500000US518100428023, 1
1500000US510619302071, 8
1500000US510594826021, 7
1500000US511539011004, 5
1500000US511410303013, 11
1500000US518303703003, 3
1500000US510379303001, 10
1500000US510270104002, 11
1500000US510872012021, 3
1500000US510430101005, 8
1500000US515958901002, 3
1500000US511539014091, 8
1500000US510650201011, 9
1500000US510579507003, 5
1500000US510872004121, 4
1500000US511539012111, 5
1500000US510594601002, 7
1500000US511539015091, 8
1500000US511210208004, 11
1500000US510594805052, 7
1500000US511539012361, 5
1500000US518100454064, 1
1500000US510310201021, 10
1500000US510310201011, 10
1500000US510594406001, 7
1500000US510594817011, 7
1500000US518100428015, 1
1500000US516500116003, 2
1500000US510872007001, 4
1500000US516600004025, 9
1500000US511770203101, 5
1500000US510670208004, 10
1500000US518100424001, 1
1500000US511790101032, 5
1500000US518000652002, 2
1500000US510190304023, 10
1500000US510594617001, 7
1500000US510479305011, 9
1500000US511539014122, 8
1500000US510890107002, 10
1500000US510650201012, 9
1500000US510594321002, 7
1500000US516600003012, 9
1500000US510872001271, 4
1500000US511610307014, 11
1500000US518000754053, 2
1500000US511850202001, 11
1500000US510190305033, 10
1500000US511930101001, 5
1500000US510579506001, 5
1500000US511210214001, 11
1500000US510479301023, 8
1500000US511770202052, 5
1500000US517100025002, 2
1500000US515400006002, 9
1500000US511410303022, 11
1500000US510131012001, 6
1500000US511990511002, 3
1500000US510594710001, 7
1500000US510499302003, 9
1500000US510950803013, 3
1500000US511076110251, 8
1500000US510853209002, 3
1500000US511059506001, 11
1500000US511752004003, 3
1500000US518100460154, 1
1500000US515500213021, 2
1500000US518200035002, 9
1500000US517100051003, 1
1500000US511099503003, 9
1500000US510594211011, 6
1500000US518000754022, 2
1500000US511199512002, 3
1500000US511552103003, 11
1500000US516600004021, 9
1500000US511076112072, 8
1500000US511539003004, 5
1500000US518100458051, 1
1500000US511818601003, 3
1500000US515900005002, 10
1500000US510190302013, 10
1500000US510594804022, 7
1500000US511539019004, 7
1500000US510411007011, 3
1500000US511990510002, 3
1500000US510872001071, 4
1500000US510079302002, 4
1500000US511770201061, 5
1500000US510979505002, 3
1500000US510030101002, 9
1500000US515958902004, 3
1500000US517750101001, 11
1500000US515400003021, 9
1500000US510594825013, 8
1500000US511990503062, 3
1500000US510594318021, 7
1500000US510690511013, 8
1500000US510594822024, 7
1500000US510594917042, 7
1500000US510872006004, 4
1500000US515500214024, 2
1500000US518100462041, 1
1500000US510310204032, 10
1500000US515708301001, 3
1500000US511479303005, 9
1500000US511076115022, 8
1500000US516300003023, 5
1500000US510411005053, 3
1500000US510411009123, 4
1500000US517308105003, 3
1500000US515102002011, 6
1500000US510030109011, 9
1500000US517600711002, 4
1500000US511539004034, 5
1500000US510872001211, 4
1500000US511076110242, 8
1500000US511670304021, 11
1500000US510594920001, 7
1500000US517600706022, 4
1500000US510950803012, 3
1500000US510259303002, 4
1500000US510131014021, 6
1500000US518100422022, 1
1500000US511770202011, 5
1500000US511610303001, 11
1500000US510770602023, 11
1500000US510050802012, 10
1500000US511690301003, 11
1500000US510230404022, 10
1500000US516600002073, 9
1500000US511650111002, 9
1500000US517750101003, 11
1500000US510670202002, 10
1500000US515102016001, 6
1500000US511019502002, 3
1500000US510872010031, 3
1500000US510430102003, 8
1500000US510270102001, 11
1500000US510411009312, 4
1500000US510594901013, 8
1500000US517100056014, 2
1500000US510790301024, 9
1500000US518100454151, 1
1500000US510594612021, 7
1500000US510430103002, 8
1500000US517402130013, 2
1500000US511179306001, 10
1500000US511959307003, 11
1500000US515500215014, 2
1500000US517100042002, 2
1500000US515500209063, 1
1500000US511076110252, 8
1500000US511277003004, 3
1500000US517700005002, 10
1500000US510594616013, 7
1500000US516839103022, 8
1500000US511539012082, 5
1500000US510110401001, 10
1500000US517100049002, 2
1500000US511259501002, 9
1500000US511076107023, 8
1500000US510230402002, 10
1500000US510479302022, 9
1500000US517600109001, 3
1500000US517700012002, 10
1500000US518100426002, 1
1500000US518100406001, 1
1500000US511910105021, 11
1500000US511770202041, 5
1500000US515102010002, 6
1500000US511179304002, 10
1500000US518100454241, 1
1500000US510110403004, 10
1500000US510411004093, 3
1500000US511076118062, 8
1500000US511076106013, 8
1500000US510872002023, 4
1500000US510330304002, 5
1500000US510030111004, 9
1500000US510594502002, 6
1500000US510731002034, 3
1500000US510818801011, 3
1500000US511539015053, 8
1500000US517000312001, 2
1500000US511990504021, 2
1500000US511179301021, 4
1500000US511430104003, 10
1500000US510190305031, 10
1500000US518100438002, 1
1500000US510411005061, 3
1500000US510594213001, 6
1500000US511770204042, 5
1500000US510411010112, 4
1500000US510330305002, 5
1500000US511610307022, 11
1500000US510330301004, 5
1500000US511710402011, 9
1500000US511210208003, 11
1500000US517700028002, 10
1500000US510079301003, 9
1500000US510090104011, 10
1500000US510853203002, 5
1500000US511390303001, 9
1500000US510594210011, 6
1500000US515102004072, 6
1500000US510030112011, 9
1500000US510690503001, 8
1500000US511930104002, 5
1500000US510872004064, 5
1500000US510030103005, 9
1500000US510932801033, 2
1500000US516859202002, 7
1500000US511730302004, 11
1500000US510872005012, 4
1500000US510190306053, 10
1500000US510594223012, 6
1500000US515500214021, 2
1500000US511319301001, 1
1500000US516500121003, 2
1500000US510594202011, 6
1500000US510853212013, 3
1500000US510594921002, 7
1500000US511690301002, 11
1500000US510594802011, 7
1500000US518000757022, 2
1500000US510594401004, 7
1500000US511970503021, 11
1500000US511790103012, 5
1500000US510950801022, 3
1500000US517600505003, 4
1500000US510190306022, 10
1500000US510872011012, 3
1500000US510754001001, 4
1500000US510594602001, 7
1500000US510110401005, 10
1500000US510731002011, 3
1500000US510259303005, 4
1500000US515102004063, 6
1500000US511790102142, 5
1500000US518100458013, 1
1500000US517000303005, 2
1500000US511455004002, 9
1500000US510594604001, 7
1500000US510853202002, 5
1500000US518000758013, 2
1500000US510538406001, 3
1500000US511610307013, 11
1500000US510932803002, 3
1500000US511552101001, 11
1500000US510594202021, 6
1500000US511139302004, 9
1500000US510594217021, 6
1500000US510131027012, 6
1500000US510190301032, 10
1500000US517402127011, 2
1500000US515800601002, 10
1500000US510190305012, 10
1500000US517000321173, 2
1500000US517600412001, 4
1500000US518100460122, 1
1500000US510594316001, 6
1500000US511455002002, 9
1500000US510190302012, 10
1500000US510411010091, 4
1500000US517100061005, 1
1500000US511371101034, 5
1500000US517600502001, 4
1500000US515500213023, 2
1500000US511850206003, 11
1500000US511539012241, 5
1500000US510131010001, 6
1500000US510538405001, 3
1500000US517402114001, 2
1500000US511539002031, 5
1500000US510619303022, 8
1500000US511076103002, 8
1500000US511430102003, 10
1500000US510594323003, 7
1500000US511539012113, 5
1500000US518000655001, 2
1500000US510131013001, 6
1500000US510310204034, 10
1500000US510030113013, 9
1500000US510872014041, 3
1500000US510411003002, 4
1500000US510131037002, 6
1500000US510594218003, 6
1500000US517100009011, 2
1500000US511770204071, 5
1500000US511990503041, 2
1500000US510090102003, 10
1500000US510579508002, 3
1500000US511770204033, 5
1500000US511210213002, 11
1500000US511579501002, 9
1500000US510890103003, 10
1500000US510599802001, 8
1500000US510594153003, 6
1500000US517600602001, 4
1500000US511210211004, 11
1500000US511210211002, 11
1500000US511179303002, 4
1500000US511870201002, 8
1500000US511752004001, 3
1500000US510030109021, 9
1500000US510872005022, 4
1500000US516500103112, 2
1500000US511539012123, 5
1500000US517750105024, 11
1500000US510411008152, 3
1500000US510050801001, 10
1500000US510950802063, 3
1500000US510853208041, 5
1500000US510270103001, 11
1500000US511076105033, 8
1500000US511710407002, 9
1500000US511730303011, 11
1500000US510030110005, 9
1500000US517700029003, 10
1500000US510150710001, 9
1500000US511650115001, 9
1500000US510594211032, 6
1500000US510670204002, 10
1500000US516600003022, 9
1500000US510670201011, 10
1500000US511610309001, 10
1500000US510670203002, 10
1500000US515500207001, 1
1500000US511539012311, 7
1500000US510594511002, 6
1500000US511539011003, 5
1500000US510990404001, 5
1500000US510411009191, 4
1500000US516839102012, 8
1500000US510594154023, 6
1500000US510950804021, 3
1500000US510538401002, 4
1500000US510411002063, 4
1500000US510510401002, 11
1500000US510411008221, 3
1500000US511790104032, 5
1500000US511790104051, 5
1500000US511910107001, 11
1500000US511790104042, 5
1500000US511790102062, 5
1500000US511790101051, 5
1500000US511790101053, 5
1500000US511790102022, 5
1500000US511790103011, 5
1500000US511910102002, 11
1500000US511910103001, 11
1500000US517750102005, 11
1500000US511498501002, 3
1500000US511910103002, 11
1500000US511910103003, 11
1500000US510430101004, 8
1500000US510430102001, 8
1500000US510594156002, 6
1500000US510131016011, 6
1500000US511199509002, 3
1500000US511059504002, 11
1500000US511910109003, 11
1500000US511410303012, 11
1500000US517600416001, 4
1500000US510650202002, 9
1500000US511498504003, 3
1500000US511498504002, 3
1500000US510270102004, 11
1500000US510650203003, 9
1500000US510650203001, 9
1500000US510650202004, 9
1500000US510770603002, 11
1500000US510770601012, 11
